ID,mox,mox_FDR,moxYG,moxYG_FDR,logCPM
YJL156W-A,0.80019304,0.129426798,1.416183597,0.002336314,0.992571865
YJL157C,-1.151970002,6.49E-05,-1.174452816,5.01E-05,5.170862333
YJL158C,0.556756898,0.190468344,0.43863913,0.323149906,9.843926685
YJL159W,0.307869341,0.607289852,0.846301104,0.075388849,11.62598271
YJL160C,-1.239963183,0.00119674,-0.900787655,0.024814072,1.957215201
YJL161W,0.139755484,0.833574193,0.653923658,0.143252157,2.338995542
YJL162C,0.621967913,0.432740589,-0.034076972,1,1.740372671
YJL163C,-0.687879492,0.285419834,0.041231757,1,5.587635043
YJL164C,-0.186047958,0.689633628,0.012543232,1,3.204898769
YJL165C,0.666882447,0.077060771,0.194874857,0.702415789,3.14082056
YJL166W,0.869228237,0.006032996,0.966587485,0.001636417,5.39422829
YJL167W,-0.56943576,0.138582266,-0.689904405,0.05434972,6.687765349
YJL168C,0.406734079,0.273094507,-0.022733476,1,3.151200928
YJL169W,-0.027763094,1,-0.003864337,1,0.363389071
YJL170C,-0.640106268,0.045542616,-1.010595607,0.000546193,3.167800327
YJL171C,0.247359021,0.687893085,0.766309615,0.104144651,7.97972385
YJL172W,0.869840196,0.018123476,1.430946589,2.08E-05,7.63423745
YJL173C,-0.172350418,0.697511112,-0.004394859,1,4.461689288
YJL174W,0.907307131,0.007165925,0.836900025,0.012733444,6.73665844
YJL175W,0.361092876,0.712898811,-0.550182149,0.640753135,-1.630016929
YJL176C,0.354202671,0.373662114,-0.159307966,0.758137072,2.927749722
YJL177W,0.707077219,0.166444385,0.600644545,0.248474891,7.82608522
YJL178C,-0.033023429,0.990928269,-0.166237491,0.746604459,6.196891754
YJL179W,0.342821723,0.500448991,-0.138331258,0.849278721,3.723925492
YJL180C,0.461271833,0.268743045,0.317845471,0.490907443,2.796468226
YJL181W,0.735969027,0.233801702,1.19009103,0.030925054,2.144034812
YJL182C,1.604745026,0.284570632,2.008506459,0.218263537,-3.640692842
YJL183W,0.482371661,0.218660867,0.513291026,0.178539804,6.52605651
YJL184W,-0.160278841,0.711040287,-0.212899522,0.615280697,3.678783615
YJL185C,-0.081043644,0.905725479,0.45773495,0.256684604,4.688022918
YJL186W,0.737989891,0.034662801,0.828343572,0.012786561,6.309696429
YJL187C,-0.310007965,0.513594443,-0.478468324,0.272088049,3.405514048
YJL188C,0.389129538,0.449866313,-0.363532961,0.498405124,6.357316914
YJL189W,0.31837135,0.584820335,-0.335380245,0.574888847,7.356587312
YJL190C,0.642453719,0.183160647,0.799164242,0.075388849,10.41314598
YJL191W,-0.228852685,0.623327174,0.26150353,0.577230458,7.765321988
YJL192C,0.232514822,0.618741441,0.208628202,0.678018093,6.765708502
YJL193W,0.693842477,0.054085324,0.596576155,0.097881124,5.104996885
YJL194W,0.911377286,0.09034793,0.623750331,0.275808678,2.530143604
YJL195C,0.715172884,0.459632176,-0.301649421,0.830594239,0.055026834
YJL196C,0.394810087,0.467497644,-0.012258438,1,8.924300949
YJL197C-A,0,1,0,1,-4.776081025
YJL197W,0.361453192,0.327904136,0.490462274,0.151725564,3.73481624
YJL198W,0.184734839,0.748808264,0.015967114,1,7.138558223
YJL199C,-0.918129038,0.024849564,-0.59842418,0.170398945,2.85601235
YJL200C,0.280079157,0.485338861,-0.063444611,0.935868683,4.990209486
YJL201W,0.252991235,0.605457055,0.384134738,0.394186362,4.087780081
YJL202C,0.184817498,0.86330979,-0.084883048,1,-1.177592905
YJL203W,-0.053589337,0.985071117,-1.021270873,0.04445217,1.850020141
YJL204C,0.471163945,0.190315998,-0.105818251,0.861347183,3.164284536
YJL205C,-0.20004555,0.736576681,-0.020384786,1,2.278626061
YJL206C,0.048336509,0.963123285,0.363732253,0.348401534,3.628466734
YJL207C,0.513995601,0.175812682,1.059131256,0.001096869,4.162905072
YJL208C,0.360314554,0.450059962,0.031681686,1,3.533473639
YJL209W,0.585841238,0.247698162,0.291908041,0.638552897,2.391383035
YJL210W,-0.668566225,0.257626496,-0.530292798,0.392569309,6.671810981
YJL211C,-0.86465275,0.112524633,-0.799164347,0.137713746,5.077186491
YJL212C,1.189483016,0.000803601,0.450207939,0.293844057,6.052210096
YJL213W,0.282568599,0.509111202,0.15441728,0.765840946,3.198601483
YJL214W,0.558233932,0.289273112,0.681123578,0.172610924,0.585490199
YJL215C,0.36307349,0.747076172,0.143524389,0.98112399,-1.428222728
YJL216C,-0.534221003,0.290751477,0.204050621,0.751316693,1.779554991
YJL217W,-1.218111701,0.010661112,-0.851531867,0.087329378,8.193248351
YJL218W,-0.592376736,0.138396664,-1.756028099,1.97E-07,2.52932507
YJL219W,-0.014958105,1,-0.162955158,0.773812475,3.119864303
YJL220W,-0.088984242,0.981899136,0.214504098,0.914361576,-1.861538938
YJL221C,0.082570128,0.936900736,0.132070878,0.871864461,0.942507671
YJL222W,-0.190834508,0.711472664,-0.178260784,0.741110873,4.298367503
YJL222W-A,1.323211984,0.181319026,1.639710419,0.05698838,-2.30393968
YJL222W-B,0.116491463,1,0.86300642,0.408217392,-2.590751956
YJL223C,1.206235729,0.121867095,1.943727505,0.004657191,-1.562759957
YJL225C,-0.129135344,0.826905333,0.07270595,0.937847998,4.911202969
YJL225W-A,0,1,0,1,-4.776081025
YJR001W,0.364687071,0.447859565,0.304486416,0.555473769,8.467742577
YJR002W,0.62734648,0.118034011,-0.226618684,0.664679988,4.573577632
YJR003C,0.403451546,0.434136473,-0.418142564,0.426521675,3.430572565
YJR004C,-0.73730943,0.078739157,-0.300608736,0.55657913,5.144696868
YJR005C-A,-1.427525311,0.154040693,-0.740160722,0.504897774,-1.702066103
YJR005W,0.489305111,0.273661971,0.601133534,0.153435491,3.606130121
YJR006W,-0.317789299,0.389991978,-0.65250387,0.037446792,4.08329117
YJR007W,0.223301599,0.699514553,0.356261046,0.50159109,6.670558589
YJR008W,-0.92813394,0.006916525,0.065070381,0.940836342,3.337275443
YJR009C,-2.244672751,7.37E-11,-1.826503677,1.87E-07,11.46127632
YJR010C-A,0.474944415,0.208686389,0.419477004,0.278526598,3.630933829
YJR010W,-0.076982059,0.931611153,-0.956625118,0.017696316,4.87460028
YJR011C,0.157435571,0.730324579,0.030319235,0.999508214,2.97074322
YJR012C,0.27230393,0.56328455,0.115947356,0.863484784,2.566739138
YJR013W,0.761222624,0.029197789,0.967728575,0.00307462,4.98821875
YJR014W,-0.405296162,0.288232019,-1.034366813,0.0010107,5.518543366
YJR015W,0.249218203,0.566178133,0.073520227,0.923413085,6.83489331
YJR016C,-0.277891311,0.67706509,-0.417170483,0.501485689,10.17473284
YJR017C,-0.941042729,0.009570552,-0.423054313,0.318060169,5.745386353
YJR018W,-0.684744065,0.06094221,-0.496914567,0.195532439,2.724452064
YJR019C,-1.759566703,0.000338191,-0.953544468,0.073917125,6.787352057
YJR020W,-2.112325341,3.66E-06,-1.66583852,0.000390611,3.271369427
YJR021C,-1.330512191,8.02E-05,-0.930754148,0.008764918,2.926144967
YJR022W,0.530489302,0.50975468,0.046327082,1,0.845608915
YJR023C,-0.610585872,0.327622179,0.120438518,0.926485128,1.314158587
YJR024C,-0.683486418,0.1158559,-0.138943307,0.835265511,6.375366946
YJR025C,-0.939353309,0.011423968,-1.071829855,0.002669561,6.435791353
YJR026W,-0.117193522,1,4.982945251,0.000235999,2.322139344
YJR027W,0.049009415,0.992889665,-0.455338498,0.504278912,6.401625834
YJR028W,-0.042921571,1,1.419957804,0.049770644,-0.004370934
YJR029W,-0.062751467,0.944979162,-0.321689222,0.495902858,6.724352172
YJR030C,-0.458331254,0.189529142,-0.005978635,1,3.784682218
YJR031C,0.231126271,0.549206385,0.067595585,0.921643482,3.929646209
YJR032W,0.406044095,0.406159216,-0.330577199,0.535655455,3.298568402
YJR033C,0.280350914,0.495721781,0.518593079,0.145072389,3.912049091
YJR034W,0.324835488,0.541570083,-0.08794027,0.935868683,2.457276202
YJR035W,0.041108566,1,-0.543085575,0.357384805,2.045967386
YJR036C,0.08447553,0.929158852,-0.327420598,0.593407608,1.306921572
YJR037W,0.35807207,0.886993554,-0.292149264,0.947160189,-2.858752641
YJR038C,0.28938648,0.905246117,-0.118081547,1,-2.197348714
YJR039W,-0.343978002,0.407661823,0.103027515,0.873819929,3.702624212
YJR040W,0.401323718,0.320548097,0.567422429,0.124398712,6.224073265
YJR041C,0.76654681,0.077939711,1.249260291,0.001267712,4.978073582
YJR042W,0.572705875,0.227371627,0.079533488,0.937670762,4.099816347
YJR043C,-0.215203477,0.699514553,-0.928258557,0.021185911,2.638220396
YJR044C,-0.02053344,1,0.334835406,0.495877862,7.150759367
YJR045C,0.34541872,0.477704203,0.593086693,0.167148075,9.314583261
YJR046W,0.543254102,0.10692865,0.69918131,0.024006858,5.180614982
YJR047C,-1.528000545,5.53E-05,-1.268187278,0.001096869,3.154087692
YJR048W,0.688067742,0.052002888,0.839702462,0.011018882,5.12590878
YJR049C,-0.126344373,0.812244018,-0.740545911,0.035768792,3.037982003
YJR050W,0.567197878,0.361505276,-0.02221241,1,2.417796504
YJR051W,0.304761764,0.411328331,-0.111420913,0.829284758,4.616867558
YJR052W,0.727754813,0.082239211,0.446948279,0.329081105,2.591551184
YJR053W,-2.771604133,3.53E-11,-2.634093496,4.57E-10,2.43599142
YJR054W,-0.44510403,0.222908614,-0.730691109,0.024526079,3.400552271
YJR055W,0.609152062,0.244974527,-0.396057133,0.514353472,1.948221195
YJR056C,0.615119615,0.313767629,0.281352726,0.710793984,2.365382968
YJR057W,-0.381454693,0.277873647,-0.632924155,0.041393391,3.867696901
YJR058C,0.092221024,0.891384154,0.148693136,0.804426247,4.101596381
YJR059W,-0.446404156,0.273661971,-0.645892871,0.081364201,4.348535852
YJR060W,0.065706004,0.946605644,-0.782896661,0.050834576,2.634140871
YJR061W,-1.360257673,0.001038255,-0.510363998,0.307507084,5.405992565
YJR062C,-0.472520968,0.320767462,-0.147319386,0.827461238,4.719361548
YJR063W,0.639768422,0.172879077,0.456014405,0.364234074,5.137447634
YJR064W,-0.018059015,1,-0.583710871,0.125568762,6.198212974
YJR065C,-0.12681486,0.812669463,0.427019676,0.28410264,7.540077126
YJR066W,-0.129194148,0.798033078,0.239927895,0.602035681,4.277144315
YJR067C,0.268316158,0.664693664,-0.165497214,0.836699312,1.961539217
YJR068W,0.123592519,0.849741225,-0.652305425,0.126434672,4.405292996
YJR069C,-0.231599014,0.576567632,-0.144338702,0.767631744,4.498866171
YJR070C,0.240103153,0.58795929,-0.120405683,0.835127073,5.45955867
YJR071W,0.204906222,0.706463247,-0.234610358,0.673221703,2.683710834
YJR072C,-0.162391406,0.790303215,-0.861808201,0.036525076,4.064594743
YJR073C,-2.282681504,1.17E-05,-0.745897716,0.229122782,12.26517982
YJR074W,-1.046899946,0.00225033,-0.87847022,0.011833841,5.566989066
YJR075W,0.235746485,0.582431513,-0.125723567,0.819145842,6.139113241
YJR076C,0.334482799,0.382888151,-0.363409868,0.34252038,4.263320668
YJR077C,0.832267184,0.048813799,1.250221364,0.001150409,9.9631767
YJR078W,-0.797702768,0.167521162,0.731835678,0.205725802,4.283812474
YJR079W,-0.662271613,0.666448522,0.982897552,0.489780729,-0.335441673
YJR080C,0.175555181,0.711215282,0.085720161,0.899093313,4.111109081
YJR082C,0.202085662,0.702240488,0.061083936,0.955326287,3.184733602
YJR083C,-0.872069178,0.060120949,-1.19119098,0.005680108,2.209589217
YJR084W,0.037822129,0.974938375,-0.58193996,0.059516958,3.207004305
YJR085C,-0.420086746,0.345136134,-0.064953335,0.950539654,7.633841357
YJR086W,0.099080135,0.860405046,-0.442181508,0.254431319,3.642635489
YJR087W,-0.179036962,0.768828867,-0.588099108,0.201671705,2.613490431
YJR088C,0.07298428,0.909639154,-0.447088897,0.223251041,4.671474157
YJR089W,0.754982495,0.057302599,0.003910866,1,2.767477714
YJR090C,0.522312296,0.13004134,0.208912722,0.635631396,3.39080536
YJR091C,0.2973494,0.519302292,1.124305013,0.001367751,5.605838627
YJR092W,0.739899964,0.034548298,0.109057044,0.859356072,3.137689484
YJR093C,0.395170259,0.307404523,0.259089032,0.552156309,3.03089698
YJR094C,0.804645042,0.173785592,0.906968975,0.108399924,1.586636866
YJR094W-A,0.850956735,0.094439417,0.44899839,0.434506406,7.687931503
YJR095W,-0.447951985,0.406159216,-0.670170446,0.174105171,1.39745257
YJR096W,-0.594112708,0.099117366,-0.349090543,0.381527916,4.296564568
YJR097W,0.796543023,0.181838913,0.264354616,0.735259479,2.428676699
YJR098C,-0.052591482,0.979794588,-0.221264375,0.725802394,1.441981394
YJR099W,0.027660285,0.996869536,-0.28998664,0.496181942,3.988473477
YJR100C,0.121262507,0.801687639,0.37600197,0.312509868,3.488499114
YJR101W,0.348146134,0.373075004,0.159986937,0.741090611,4.652613431
YJR102C,-0.246075322,0.504900004,-0.440347631,0.17612519,3.21575232
YJR103W,-2.75027441,2.84E-09,-2.017908187,2.04E-05,7.353043484
YJR104C,-1.219748483,0.006474941,-0.562940525,0.278380477,9.830441528
YJR105W,-1.126649797,0.014878592,-0.444294082,0.425274473,11.17250686
YJR106W,0.079063851,0.952436194,0.191778128,0.815838432,5.48311962
YJR107W,-0.447892526,0.358928682,0.241812313,0.678836098,5.364365859
YJR108W,-1.065763377,0.037267548,-0.831804746,0.119431286,-0.479388398
YJR109C,-0.134073399,0.803362412,0.066667337,0.939325289,8.575836629
YJR110W,0.518828148,0.218938532,0.023804178,1,2.644361548
YJR111C,0.298064551,0.438600947,0.660312587,0.03954472,4.363716093
YJR112W,-0.067284006,0.952925379,-0.636713277,0.172567301,2.499726838
YJR112W-A,-0.849165404,0.012649458,-0.854475621,0.010437808,4.154735849
YJR113C,-0.673577748,0.212831538,-0.236589825,0.736472218,5.30457694
YJR114W,-0.396771929,0.436592969,-0.404469214,0.432487518,2.960541996
YJR115W,-0.71945918,0.116817247,-0.493777814,0.312320239,2.737659601
YJR116W,0.558769772,0.17547674,0.593124973,0.136908464,6.282341995
YJR117W,0.777814006,0.041679119,0.668228581,0.07962366,8.131685622
YJR118C,-0.011482797,1,-0.138219061,0.82225232,5.146074512
YJR119C,-0.000935566,1,0.334540817,0.378485915,3.722533573
YJR120W,1.606445343,0.000906633,1.094013701,0.030840928,5.828691968
YJR121W,0.882579399,0.022503351,1.062912339,0.003610146,10.55462264
YJR122W,-0.306464457,0.427313467,0.019542668,1,3.717553971
YJR123W,0.191987228,0.730849318,0.389401603,0.420577141,11.22105725
YJR124C,0.440858736,0.302101037,0.205135389,0.698019025,6.002859699
YJR125C,-0.407219497,0.245018123,-0.634852337,0.04260623,4.541764384
YJR126C,0.021415608,1,0.014794545,1,5.144442052
YJR127C,0.414297195,0.344159827,0.86708768,0.019410458,5.791355208
YJR128W,0.328584369,0.752223599,0.291698097,0.820198672,-1.20779268
YJR129C,-2.245426506,1.60E-09,-2.618910805,2.72E-12,3.118683037
YJR130C,0.022693194,1,-0.515932236,0.117490997,4.313607655
YJR131W,-0.362156332,0.388663573,-0.421583883,0.300886538,4.595238218
YJR132W,0.068304383,0.915937236,0.66419376,0.042124307,5.390116803
YJR133W,-0.605562395,0.078121341,0.310298125,0.42712258,4.999753325
YJR134C,0.492739883,0.397629103,-0.312259873,0.658244253,2.506458746
YJR135C,-0.091619938,0.938030091,-0.980303568,0.057911043,1.475602273
YJR135W-A,0.205059066,0.661220023,0.440942686,0.261881141,5.230722325
YJR136C,-0.028251905,0.9988004,0.113190696,0.84411167,3.092666819
YJR137C,0.530413405,0.28418838,0.035501079,1,6.427144393
YJR138W,0.234121355,0.54880504,0.198048829,0.648196743,3.238102824
YJR139C,-0.538047069,0.262826063,-0.433548243,0.38789908,10.43453824
YJR140C,-0.449817906,0.189471096,-0.406862207,0.241274582,3.219113978
YJR140W-A,0,1,0,1,-4.776081025
YJR141W,-0.100122999,0.867420327,-0.363558074,0.38455523,2.949272381
YJR142W,-0.18268575,0.693055473,-0.526316296,0.144443113,3.76974461
YJR143C,0.087178464,0.927521698,0.099704148,0.918075563,10.04044386
YJR144W,0.86453988,0.041538603,0.348906015,0.500183104,4.144991212
YJR145C,0.125017106,0.829003182,0.030960563,1,10.37971878
YJR146W,-1.068441049,0.037708319,-0.552646753,0.342351795,4.759190815
YJR147W,-0.752692916,0.17415106,-0.326046324,0.635734743,6.84230311
YJR148W,-0.783498477,0.096713234,-0.487987226,0.341923794,7.535870474
YJR149W,-0.15676209,0.729577491,0.766730712,0.016139289,4.058238635
YJR150C,-0.723823464,0.346388388,-0.706693246,0.382158944,-0.398640872
YJR151C,-0.239538538,0.639519489,-0.102871858,0.890396527,5.111707518
YJR151W-A,-1.687308693,0.108499161,-0.769400821,0.498405124,-2.951076781
YJR152W,0.445364749,0.527047326,0.82248679,0.181182318,1.870437573
YJR153W,0.19445043,0.771906316,0.948749256,0.042258932,1.918214771
YJR154W,-2.09410434,0.002556758,-1.018374749,0.188267744,3.090733312
YJR155W,-2.730533776,9.73E-05,-1.12283924,0.151162849,4.126216468
YJR156C,-0.144038172,0.794055096,0.104569924,0.882869949,4.596795914
YJR157W,-0.925854412,0.291454572,0.082040829,1,-2.199990047
YJR158W,0.811284075,0.078045643,0.880856249,0.044875107,1.00979701
YJR159W,0.43240223,0.344702911,0.167381614,0.785442138,2.108180455
YJR160C,0.042917092,0.967009449,0.512937247,0.125872366,3.484148766
YJR161C,0.28509606,0.56328455,0.200427779,0.724388148,5.317473939
YJR162C,-1.847587465,1,0.384783334,1,-4.623922108
YKL001C,0.145186434,0.875459617,-1.924587977,0.000203059,4.580285749
YKL002W,0.420969407,0.318646441,-0.075150684,0.931633175,4.28671336
YKL003C,0.513029759,0.274182293,0.234996482,0.684952839,3.18056589
YKL004W,0.469200503,0.244167742,0.506194851,0.197198961,8.445315765
YKL005C,0.204035817,0.631108202,-0.418974958,0.258215813,3.303105404
YKL006C-A,0.44294802,0.249381765,0.1928594,0.689324983,3.215962294
YKL006W,0.561615354,0.229685189,0.629273467,0.161622933,9.91006276
YKL007W,0.042023987,0.973653344,-0.118215251,0.835970513,5.182052848
YKL008C,0.035124906,0.985926676,-0.021545608,1,7.706988446
YKL009W,0.64222349,0.234646337,-0.055592917,0.986759682,5.600174664
YKL010C,-0.054386369,0.952366051,0.495913488,0.193853333,5.228213035
YKL011C,-1.192512584,0.000143692,-1.567559905,3.02E-07,3.666082634
YKL012W,0.254337606,0.54770062,-0.618837911,0.075927657,3.30980901
YKL013C,-0.097042135,0.862501047,0.291378136,0.489780729,5.963570097
YKL014C,0.769945126,0.067571475,1.122416909,0.003306728,4.709760791
YKL015W,0.32879953,0.468150416,-0.047702781,0.982057251,3.474190916
YKL016C,0.672596685,0.050002565,0.361042687,0.351701109,5.990716973
YKL017C,0.230150211,0.653759825,-0.463207885,0.302764293,2.31560731
YKL018C-A,0.311201707,0.556266649,0.29239445,0.607068904,2.649113187
YKL018W,0.088609418,0.870655337,0.827099361,0.007275026,5.147764156
YKL019W,-0.867244698,0.068731789,-0.096319236,0.923592757,6.838093563
YKL020C,0.777556521,0.021522121,1.177315741,0.000152599,4.663247866
YKL021C,-0.01456249,1,-0.740153899,0.073917125,4.079825781
YKL022C,-0.248224571,0.556788989,-0.12869923,0.812071091,3.812971786
YKL023C-A,-0.782690851,0.026954415,-1.027631241,0.001923769,4.446681284
YKL023W,-0.281005706,0.499113363,-0.557967269,0.118421196,2.850767713
YKL024C,-0.725031345,0.039066206,-0.893103728,0.006682667,5.52231669
YKL025C,0.50574084,0.203317315,1.140970882,0.000710059,4.785478309
YKL026C,-0.898224716,0.026867473,-0.895225638,0.024830938,2.139408207
YKL027W,-0.377726214,0.29278406,-0.243758769,0.547015894,4.635338558
YKL028W,0.18147549,0.721629089,-0.414551089,0.337182894,3.615819889
YKL029C,0.347764586,0.515376693,0.506294351,0.307102027,7.70392072
YKL030W,0.151197572,0.804781019,0.62689044,0.152375423,3.996265844
YKL031W,-0.170485407,0.820831328,0.592031681,0.299228549,0.702632314
YKL032C,0.23912037,0.549972685,0.205958709,0.639422053,4.014776471
YKL033W,0.461832744,0.269383674,0.481769311,0.241214563,3.6233684
YKL033W-A,-0.641252953,0.103537505,-0.447326657,0.28396429,7.179345008
YKL034W,0.248689905,0.628499671,0.662940491,0.106546087,6.931582992
YKL035W,-0.146453647,0.782501066,-0.059602198,0.954085748,7.794919102
YKL036C,0.100180203,0.947663828,-0.096788374,0.949102538,1.523771055
YKL037W,-0.995629096,0.085587184,-0.95302673,0.092554522,0.879108368
YKL038W,-0.10348991,0.872760559,-0.040146726,0.99160671,4.922183605
YKL039W,0.240530154,0.575414325,0.689365115,0.041371755,7.200078101
